127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-flex-layout/classes/iron-flex-layout.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/paper-styles/color.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/paper-styles/typography.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-meta/iron-meta.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-selector/iron-selection.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-flex-layout/classes/iron-shadow-flex-layout.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/SoaArchiveClient/bower_components/font-roboto/roboto.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:34 +0200] "GET /archive/images/menoraLogo.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:13:03:35 +0200] "POST /archive/j_security_check HTTP/1.1" 302 -
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/ HTTP/1.1" 200 1309
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/jquery-1.12.4.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/datatables.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/dataTables.material.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/shared-styles.html HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/SoaArchiveClient/SoaArchiveClient.nocache.js HTTP/1.1" 200 2480
127.0.0.1 - admin [29/Jan/2017:13:03:35 +0200] "GET /archive/dataTables.checkboxes.min.js HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:55 +0200] "GET /archive/dataTables.checkboxes.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:55 +0200] "GET /archive/material.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:55 +0200] "GET /archive/dataTables.material.min.css HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:03:57 +0200] "POST /archive/SoaArchiveService HTTP/1.1" 200 96
127.0.0.1 - admin [29/Jan/2017:13:04:01 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 441484
127.0.0.1 - admin [29/Jan/2017:13:04:02 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:04:02 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:04:02 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - admin [29/Jan/2017:13:04:16 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 440484
127.0.0.1 - admin [29/Jan/2017:13:04:35 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 441484
127.0.0.1 - admin [29/Jan/2017:13:04:48 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 440484
127.0.0.1 - admin [29/Jan/2017:13:04:59 +0200] "POST /archive/rest/soaarchive/status HTTP/1.1" 200 11
127.0.0.1 - admin [29/Jan/2017:13:05:05 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 935
127.0.0.1 - admin [29/Jan/2017:13:05:13 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 441484
127.0.0.1 - admin [29/Jan/2017:13:05:27 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 53
127.0.0.1 - admin [29/Jan/2017:13:05:36 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 935
127.0.0.1 - admin [29/Jan/2017:13:06:13 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 440486
127.0.0.1 - - [29/Jan/2017:14:29:16 +0200] "GET /archive/material.min.css HTTP/1.1" 200 2227
127.0.0.1 - - [29/Jan/2017:14:29:16 +0200] "GET /archive/dataTables.material.min.css HTTP/1.1" 200 2227
127.0.0.1 - - [29/Jan/2017:14:29:16 +0200] "GET /archive/dataTables.checkboxes.css HTTP/1.1" 200 2227
127.0.0.1 - - [29/Jan/2017:14:29:36 +0200] "POST /archive/rest/soaarchive/incoming HTTP/1.1" 200 440486
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/ HTTP/1.1" 200 2227
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/xml.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/info.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/images/error.png HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/jquery-1.11.2/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/paper-input/paper-input.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/paper-card/paper-card.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/paper-button/paper-button.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/paper-drawer-panel/paper-drawer-panel.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/shared-styles.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-flex-layout/iron-flex-layout.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-a11y-keys/iron-a11y-keys.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:25 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-a11y-keys-behavior/iron-a11y-keys-behavior.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:26 +0200] "GET /archive/SoaArchiveClient/bower_components/polymer/polymer.html HTTP/1.1" 304 -
127.0.0.1 - - [29/Jan/2017:14:35:26 +0200] "GET /archive/SoaArchiveClient/bower_components/iron-input/iron-input.html HTTP/1.1" 304 -
